0.020571	0.108685	-0.126849	0.070808	-0.122476	0.063363	0.037902	0.122378	0.072178	0.011043	0.118945	0.107881	0.118089	0.046419	0.096415	0.059479	0.020444	-0.120098	-0.006706	0.137080	-0.006414	-0.130684	0.075079	0.173938	-0.146145	-0.075368	0.135059	-0.043421	0.076706	-0.153624	0.121874	0.093856	0.001718	-0.012582	-0.161001	0.126312	0.098072	0.118978	-0.147723	-0.141683	0.140993	0.178946	-0.066581	-0.171986	-0.096539	-0.089148	0.096360	-0.069393	0.063165	0.063723	-0.158194	0.072047	0.124291	0.069297	0.116154	0.037021	0.037781	0.071541	0.090014	0.075740	-0.037733	-0.111134	-0.015804	0.019755	0.124009	0.035144	-0.095169	0.104822	0.125191	-0.037892	-0.039910	0.093822	0.183638	-0.072284	-0.016680	-0.080179	-0.124987	0.076182	-0.131803	0.129310	0.065937	0.140775	-0.097115	0.086030	-0.096921	-0.041436	-0.176355	0.005526	-0.055179	0.085663	-0.045705	0.151746	0.150449	0.016063	0.079940	0.088788	0.006794	0.095618	0.121556	-0.076215	
-0.020872	-0.114003	0.140793	-0.087470	0.109175	-0.075145	-0.018533	-0.142565	-0.059632	-0.002625	-0.083567	-0.118789	-0.126670	-0.052530	-0.099449	-0.063624	-0.023176	0.117323	0.012319	-0.156492	-0.001000	0.136280	-0.053510	-0.163274	0.130126	0.070606	-0.143958	0.063566	-0.066552	0.152679	-0.120019	-0.092466	0.012785	0.012300	0.152126	-0.145978	-0.075898	-0.109861	0.136086	0.154697	-0.146310	-0.173326	0.082518	0.177818	0.084226	0.080983	-0.101799	0.064250	-0.086424	-0.092151	0.135228	-0.083502	-0.121267	-0.036166	-0.115351	-0.044957	-0.031237	-0.070139	-0.108097	-0.079159	0.077607	0.099320	0.025418	-0.042980	-0.119732	-0.026617	0.049772	-0.101427	-0.122438	0.046204	0.072668	-0.072441	-0.176776	0.063327	0.038355	0.056644	0.129437	-0.075641	0.157931	-0.121406	-0.070085	-0.145392	0.077884	-0.092656	0.102045	0.040858	0.182119	0.006693	0.036028	-0.083286	0.070034	-0.135899	-0.132496	-0.008652	-0.052183	-0.079573	-0.030986	-0.091540	-0.128917	0.091950	
0.043976	0.039605	0.055929	-0.186171	-0.043522	-0.040149	0.091165	-0.004566	-0.046804	0.005072	-0.045235	0.060498	0.014623	0.117662	-0.091817	-0.165102	0.024795	-0.227782	0.076983	0.056691	0.117979	0.073157	0.085102	0.067315	0.020826	-0.082958	0.048366	0.037827	-0.038976	0.048059	0.060117	0.076081	-0.098650	-0.027316	0.094429	-0.185342	-0.124482	0.007978	0.024499	-0.030108	-0.091979	0.079835	0.009447	0.169140	0.009713	0.002639	-0.064262	0.063729	0.012839	-0.012534	-0.013645	-0.174164	0.044252	0.025432	0.215352	0.011701	-0.125031	-0.123206	0.091991	0.094909	0.060806	0.153317	-0.084078	0.153925	-0.055927	0.042820	0.112291	-0.035219	0.106322	0.036244	0.094955	-0.064557	-0.024489	-0.014190	0.080788	0.099180	-0.171176	-0.136149	0.022687	0.081905	-0.013169	-0.097639	0.069162	0.084941	-0.092248	0.055336	-0.044205	0.097612	0.000788	-0.015525	-0.192978	-0.102364	-0.180683	0.091818	0.028903	0.012785	-0.008047	0.116468	0.059194	0.061527	
0.010231	-0.005479	0.012446	0.006609	-0.010832	0.007577	0.009567	0.004168	0.007476	0.011318	0.003291	-0.015251	-0.004517	0.012352	0.007750	-0.001942	-0.002219	0.006128	-0.018411	-0.011997	-0.012704	-0.001187	-0.012100	-0.012497	0.007705	0.004892	0.002884	0.004885	0.003479	0.004737	-0.017816	0.012167	0.000565	-0.011994	-0.014304	0.025634	0.000786	-0.010609	0.009535	-0.002673	-0.018660	0.003390	0.000493	0.000444	0.021459	-0.011166	0.000455	-0.017668	-0.002581	-0.017174	0.004527	0.008071	0.005486	0.003591	0.002862	0.001403	-0.005423	0.015327	-0.006001	-0.019319	0.005057	-0.011931	0.007252	0.006746	0.003804	0.004443	-0.020981	-0.006386	-0.012767	-0.011183	-0.007715	0.016985	0.006486	-0.004589	-0.014088	0.003014	-0.000897	0.000682	0.033611	-0.014091	0.009413	-0.007077	-0.000634	0.003075	0.005843	-0.009725	0.011370	-0.000298	0.008212	-0.018429	-0.004036	0.007264	-0.000234	-0.007751	0.015755	-0.000254	-0.005154	0.010144	0.017160	-0.006871	
-0.020609	-0.083990	-0.050816	0.022123	0.034630	-0.022135	0.060011	0.035650	-0.002159	0.153263	-0.120305	-0.100570	0.053892	0.008958	-0.104969	-0.095490	0.072168	-0.043357	-0.035536	-0.106590	0.018333	0.018638	0.048619	-0.052385	-0.033565	-0.087763	-0.058515	0.051683	0.095313	0.049218	0.079945	0.105040	-0.060455	-0.043025	0.096726	-0.009168	-0.009762	-0.081637	-0.033039	0.077609	-0.024563	0.085807	-0.004468	-0.016405	-0.004788	0.030403	0.015082	0.068689	0.048537	0.059708	-0.002588	-0.032938	0.005413	0.102349	0.063322	-0.106804	0.026728	-0.070101	-0.049111	0.010325	0.010061	-0.022143	0.001083	-0.003415	0.058993	-0.000937	-0.036489	-0.041137	0.017437	0.130654	0.016756	-0.068869	0.057631	0.029936	0.053348	-0.022770	-0.008195	0.146027	-0.067385	-0.084540	-0.040433	-0.073703	0.004063	0.020637	-0.035809	0.066001	-0.024396	-0.023865	-0.101016	0.050943	0.004581	-0.002628	-0.069540	0.092439	0.090286	-0.080685	0.025821	-0.015601	-0.080342	0.025763	
-0.016870	-0.033989	0.111782	0.023292	0.024587	-0.013543	0.211850	0.013617	0.003265	-0.012748	0.015181	-0.005246	0.012136	-0.002272	-0.000331	0.005847	-0.005816	-0.023663	-0.005284	0.024527	0.018702	0.008819	0.001291	-0.037275	0.009382	-0.014777	0.012210	0.000343	-0.021447	-0.003873	-0.003776	-0.000282	-0.002138	-0.014499	0.042390	0.010615	0.006909	0.006831	0.018303	0.011789	-0.005572	-0.022652	0.009892	0.001292	0.026666	0.002179	0.003002	-0.002649	-0.019397	0.000341	-0.002443	0.013723	-0.009179	0.010061	-0.026424	0.037547	-0.001084	-0.006039	0.012716	0.026393	0.005428	-0.009689	-0.030757	-0.015345	-0.014208	0.006114	0.004243	0.011362	0.002799	-0.009873	0.014851	0.012514	0.007680	-0.017298	-0.010468	0.006140	0.006404	-0.011137	0.010545	-0.020862	0.002725	0.003248	0.023583	-0.036380	0.007081	0.011011	-0.014225	0.013065	0.026248	0.027909	0.000721	-0.002001	0.026101	0.025956	-0.023793	-0.001178	0.011665	-0.041065	0.010665	-0.049908	
-0.095278	-0.163798	-0.041121	-0.106319	0.105755	0.110296	-0.104078	0.007936	0.070795	-0.048801	-0.066113	0.063730	-0.074544	0.023508	-0.030334	-0.087123	0.015883	-0.012678	-0.112092	-0.144255	-0.131738	0.109960	0.111935	-0.125911	0.117041	0.025881	0.068182	0.127101	-0.172120	0.123997	0.045513	-0.104784	0.088377	0.084036	0.122993	-0.098517	0.039230	0.021083	0.071058	0.113661	-0.151406	-0.123698	-0.048263	0.023487	0.090881	0.073926	-0.154039	0.047569	0.067443	-0.193406	0.060353	0.014568	-0.095311	0.048536	-0.132396	0.072771	-0.131761	-0.180876	-0.044993	0.107573	0.156313	0.070803	-0.048121	-0.091008	0.027249	-0.118195	0.113464	-0.164707	-0.140804	0.099965	0.026851	-0.058625	-0.122771	0.110960	0.121808	0.005848	0.027484	0.098631	0.119324	0.097627	-0.166082	-0.147834	-0.061754	-0.080968	0.077292	0.033884	0.171329	0.048313	-0.138881	0.060586	0.067790	-0.107055	-0.053550	-0.132605	-0.153225	-0.015801	-0.068280	-0.007084	-0.072599	0.142486	
-0.107168	-0.058959	-0.013231	-0.086079	-0.036767	0.117812	-0.114004	-0.071797	0.093528	0.048472	0.111910	-0.035652	-0.067956	0.078638	-0.006276	-0.157516	0.058576	0.004412	-0.107525	-0.050789	0.063978	-0.159287	-0.074472	-0.005109	-0.001304	-0.135547	0.065900	0.137319	-0.157956	0.074099	-0.009175	0.117453	-0.093942	0.123110	-0.139874	0.100381	0.000877	-0.081815	-0.137853	0.047392	0.129945	-0.002434	0.045457	0.172084	-0.097581	-0.022324	-0.026389	-0.100758	0.057115	-0.114575	-0.069385	-0.041457	0.062558	0.100317	0.179981	0.111577	-0.119578	0.173415	0.150717	-0.145638	0.158818	-0.038999	-0.096827	0.043892	-0.042391	0.007113	0.095445	0.121260	-0.111491	-0.113449	-0.041259	0.152095	0.037390	0.189594	0.122697	-0.013849	-0.022286	-0.106465	0.034304	0.171018	-0.111357	-0.026512	-0.075603	0.099459	0.029064	0.054809	0.081774	-0.122527	0.093791	0.060569	-0.165464	0.044655	0.095587	-0.143847	-0.156279	0.037959	0.125840	0.111239	0.153189	0.106875	
0.082329	-0.010166	-0.106902	-0.017587	0.069127	0.086026	-0.127059	0.035420	0.117995	0.084441	0.087589	0.088229	0.103065	0.016163	-0.141169	0.141118	0.124326	-0.054076	0.133852	-0.137231	0.070095	0.081860	0.060389	0.025301	-0.098315	0.137207	0.053773	-0.115507	0.118641	0.036394	-0.098583	0.016708	0.076963	-0.140747	0.050633	-0.147465	-0.092314	0.129425	-0.084131	-0.096618	0.148384	0.081252	0.160239	0.108387	0.134307	-0.035923	0.088174	-0.117138	0.135987	-0.076690	-0.091255	0.144892	0.102636	0.095604	-0.161572	-0.040766	0.028246	-0.039885	-0.034103	-0.125024	0.023705	-0.171793	0.118980	0.103474	0.088723	0.111786	-0.071470	0.089994	0.015872	0.013067	0.067683	0.108102	0.110278	0.139970	0.079754	-0.028377	0.128247	-0.118760	-0.135213	0.144091	-0.046575	-0.077406	-0.078010	0.066383	0.121492	0.152664	0.144857	0.116966	0.113254	0.053867	-0.012847	-0.024563	0.084133	0.141428	-0.003972	0.100128	0.093552	0.013676	-0.144456	0.126378	
0.040466	0.071784	-0.085994	0.030271	-0.010854	0.100805	-0.165799	0.013316	-0.015457	0.028449	0.043470	0.103095	0.115863	-0.003581	0.009115	-0.019924	0.072361	0.014117	-0.139014	0.041849	-0.033296	-0.203916	-0.002834	0.106785	-0.058072	-0.015994	0.098465	-0.055920	0.034705	-0.095053	0.102089	0.053601	-0.067900	0.125776	-0.088739	0.027469	-0.005809	0.043731	-0.107580	-0.085082	0.091339	0.101528	-0.075560	-0.115880	-0.051130	0.011865	-0.093783	0.176510	-0.055760	-0.052337	-0.101902	-0.083633	0.133170	0.107101	0.112284	0.088193	0.035673	-0.016838	0.063462	0.109055	0.071044	-0.150260	0.000995	0.089545	0.025967	-0.035725	0.084845	0.034211	0.033166	0.026407	0.085303	0.093437	0.140229	0.104686	0.110266	0.124171	-0.153057	0.060339	-0.055088	0.124027	-0.047518	0.143981	-0.003837	0.009612	-0.018082	0.154259	-0.146350	0.073473	-0.075808	0.070438	0.081017	0.082673	-0.003228	0.065698	-0.087035	0.076645	0.022560	0.055601	0.052723	0.106508	
-0.060230	0.102792	0.058721	-0.091452	-0.073150	0.105438	0.063393	0.132258	0.070188	0.089973	0.133108	0.118433	-0.060567	0.079974	0.137698	-0.066211	0.046241	-0.052158	0.083507	0.093423	0.080818	-0.088884	0.112478	0.075937	-0.126658	-0.112749	0.125898	0.029696	-0.093505	0.130763	-0.039450	0.099606	0.086843	-0.027080	-0.065235	-0.034331	0.129712	-0.033774	0.050896	-0.110840	-0.080904	0.105052	-0.118584	0.116593	-0.151822	-0.069885	0.086823	0.137594	-0.110666	-0.061943	0.014963	-0.139138	0.104747	-0.090231	0.098501	0.059461	-0.141833	0.033235	0.073435	0.128355	0.147410	0.065102	-0.147433	0.115803	0.118748	0.130827	0.057596	0.012442	0.104583	0.100365	0.160516	0.091151	0.097374	0.088034	-0.040306	-0.084225	-0.122948	0.089451	0.050584	-0.000404	-0.164153	-0.086219	0.072106	0.139601	-0.094287	0.131949	-0.101924	-0.027070	-0.161346	-0.063721	-0.120504	-0.083745	-0.115176	-0.102136	-0.115561	0.090806	0.162192	0.133915	0.120919	0.097645	
-0.137707	-0.016776	-0.001182	0.099764	-0.026571	0.024378	-0.006095	0.118254	-0.019062	-0.135559	0.072082	0.145634	0.090613	0.051628	-0.077331	-0.144219	0.144351	0.016636	-0.052322	0.132159	-0.002765	-0.078208	0.025577	0.044048	-0.128604	-0.173496	0.116304	0.030043	0.002324	0.065937	0.149891	0.105911	-0.058508	-0.072847	-0.126082	-0.128340	0.131413	-0.066048	-0.176274	-0.088144	0.167752	-0.058526	-0.102717	0.050100	-0.020267	-0.116969	-0.185693	0.147078	-0.028938	-0.000098	-0.105671	0.044999	0.065313	0.153521	0.082416	-0.047258	-0.055237	0.084279	0.024011	0.009805	0.191111	-0.176660	-0.127246	-0.021664	0.031948	-0.131001	-0.047852	0.144878	0.026036	0.114035	0.184498	-0.014336	-0.017672	0.178823	0.009795	0.108521	-0.155709	0.029170	-0.004090	0.137436	-0.098761	-0.056834	-0.069557	-0.108825	-0.133729	0.078880	-0.160443	0.049718	-0.150679	-0.073728	0.019552	0.121669	-0.104239	0.093772	-0.015785	-0.076807	0.109353	0.129261	0.036648	-0.003462	
0.123735	-0.034583	-0.056643	0.109304	-0.018925	-0.100780	0.157295	-0.166862	-0.126089	0.070168	0.155090	-0.011977	-0.089645	0.067926	0.070124	-0.062844	-0.126006	-0.123414	0.088776	0.113801	0.109895	-0.041730	0.006818	0.054612	-0.068536	-0.099977	0.068327	0.103420	-0.153454	0.019277	0.019070	-0.077960	-0.034351	0.025811	0.057947	0.168703	0.019827	0.019690	-0.039111	0.111161	0.046223	-0.037427	-0.100552	0.134001	0.071426	-0.096907	0.019603	-0.075729	-0.138219	-0.030611	-0.114546	0.096795	-0.095660	0.118826	-0.100388	0.012824	-0.184430	0.151686	-0.083899	0.031694	0.009743	-0.121692	-0.073308	-0.139308	-0.114706	-0.092470	0.079517	0.100111	0.116719	0.103368	-0.172164	0.069448	-0.177285	-0.134455	-0.131933	-0.113808	0.156266	0.123008	-0.149236	0.053584	-0.120351	-0.138184	0.076889	-0.058937	-0.058580	-0.063678	0.082270	0.084364	-0.060087	0.097408	0.027634	-0.175173	0.118025	0.089098	0.141064	-0.144443	0.025717	-0.096811	0.071043	0.013119	
0.203375	-0.019799	0.018874	-0.068114	0.022940	0.023794	0.066597	0.022787	-0.036237	0.080261	0.028679	-0.003690	0.026822	-0.006551	-0.025045	0.129896	-0.030464	-0.004857	0.020176	0.129891	-0.001794	0.058570	-0.005488	0.044826	-0.001824	-0.013947	-0.027797	-0.136234	-0.173405	-0.158820	0.020159	-0.025302	-0.041662	-0.027207	0.014551	0.012432	0.032485	-0.178226	0.049995	-0.031741	-0.110628	-0.013503	-0.004073	0.299842	0.009928	0.007747	-0.026971	0.008533	-0.001652	-0.001216	0.010867	-0.082601	0.021032	-0.230220	0.012324	-0.042765	-0.107978	0.018225	0.018874	0.029444	0.019422	0.054720	0.022475	0.015967	0.141359	0.002036	0.216687	-0.049937	0.028628	0.060837	0.019995	-0.009726	0.002379	0.010676	-0.013260	0.036637	-0.167807	-0.011735	0.043797	0.041720	-0.020141	-0.013226	0.014271	0.173669	-0.012261	0.005420	0.027045	-0.005685	-0.143675	-0.067536	-0.001740	0.000664	-0.275635	-0.206620	-0.001237	0.013199	0.014224	0.140966	0.030584	0.200329	
-0.139588	-0.050504	0.149682	0.105368	0.024793	0.091572	0.157135	-0.075513	0.175304	-0.138605	0.133438	0.095322	0.075584	-0.080472	0.078636	-0.101376	-0.154749	-0.102357	0.134689	-0.097210	0.094800	0.055091	-0.012291	-0.145038	0.110036	-0.118205	-0.156370	0.047177	0.121436	-0.110165	0.055138	-0.129446	0.058042	-0.132132	-0.108468	0.092291	0.146943	0.082138	0.152554	0.006321	0.077212	-0.085214	0.088481	0.068171	-0.102838	-0.045155	0.077221	-0.028447	0.113413	-0.019954	-0.057040	-0.077874	-0.139946	-0.024225	-0.115257	0.080318	-0.184584	0.176085	-0.026552	-0.156408	-0.093183	0.040410	0.044654	-0.158499	0.151024	-0.064175	0.116765	-0.005951	-0.090181	0.058203	0.079002	0.040380	-0.108063	-0.062140	-0.125737	0.037717	0.060543	0.171183	-0.042079	-0.128015	0.095986	0.028453	-0.082493	-0.072718	-0.160721	-0.087353	-0.094332	0.141255	-0.085588	0.048007	0.020010	0.036456	0.041692	-0.068599	0.112528	-0.004399	0.056345	-0.047509	-0.006695	-0.078816	
